ano,mes,bairro,distrito,local_ocorrencia,latitude,longitude,horafato
2020,NOVEMBRO,SAO JOAO DO OUTEIRO,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2671396","-48,4643335",07:00:00
2020,NOVEMBRO,CAMPINA DE ICOARACI,ICOARACI,RESIDENCIA PARTICULAR,"-1,2971189","-48,4748297",15:00:00
2020,OUTUBRO,PARQUE GUAJARA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3265633","-48,4526999",10:00:00
2020,SETEMBRO,COQUEIRO BELEM,BELEM,RESIDENCIA PARTICULAR,"-1,3411316","-48,4416478",13:00:00
2020,SETEMBRO,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,4027901","-48,4358796",01:30:00
2020,DEZEMBRO,COQUEIRO BELEM,BELEM,OUTROS,"-1,3445484","-48,4444955",20:00:00
2020,OUTUBRO,TERRA FIRME,BELEM,RESIDENCIA PARTICULAR,"-1,4648412","-48,455453",08:00:00
2020,ABRIL,TAPANA,ICOARACI,OUTROS,"-1,3433958","-48,4707154",20:00:00
2020,NOVEMBRO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4655788","-48,4560094",17:00:00
2020,NOVEMBRO,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,"-1,3698301","-48,4412677",02:00:00
2020,SETEMBRO,MANGUEIRAO,BELEM,RESIDENCIA PARTICULAR,"-1,3785112","-48,4452235",09:00:00
2020,NOVEMBRO,JURUNAS,BELEM,RESIDENCIA PARTICULAR,"-1,4682618","-48,4928295",20:00:00
2020,SETEMBRO,CHAPEU VIRADO,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,132716","-48,457308",09:00:00
2020,OUTUBRO,SAO JOAO DO OUTEIRO,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2647008","-48,4689361",02:00:00
2020,JUNHO,TELEGRAFO SEM FIO,BELEM,RESIDENCIA PARTICULAR,"-1,4298773","-48,4869436",20:00:00
2020,FEVEREIRO,CIDADE VELHA,BELEM,OUTROS,-1.4595694,-48.5002773,10:30:00
2020,SETEMBRO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,,,19:00:00
2020,DEZEMBRO,MURUBIRA,MOSQUEIRO,RESIDENCIA PARTICULAR,,,23:00:00
2020,NOVEMBRO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4699926","-48,4547305",15:00:00
2020,MARCO,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,-1.3986376,-48.442038,10:30:00
2020,JUNHO,PONTA GROSSA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3088172","-48,4831732",20:00:00
2020,SETEMBRO,MANGUEIRAO,BELEM,RESIDENCIA PARTICULAR,"-1,3840109","-48,435627",15:00:00
2020,JULHO,AGUAS NEGRAS,ICOARACI,RESIDENCIA PARTICULAR,"-1,3130195","-48,4518317",13:00:00
2020,MAIO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,425845","-48,4742543",10:00:00
2020,MARCO,PONTA GROSSA,ICOARACI,OUTROS,"-1,3042052","-48,4792923",10:00:00
2020,JANEIRO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3223561","-48,4348684",20:20:00
2020,DEZEMBRO,AGULHA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3020281644708","-48,474846620515",16:00:00
2020,MAIO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4580779","-48,4628462",09:00:00
2020,AGOSTO,MANGUEIRAS,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,1529806","-48,4654826",19:00:00
2020,JULHO,SAO JOAO DO OUTEIRO,OUTEIRO,RESIDENCIA PARTICULAR,"-1,25885","-48,4647843",20:35:00
2020,SETEMBRO,TERRA FIRME,BELEM,RESIDENCIA PARTICULAR,"-1,4554559","-48,4521573",15:00:00
2020,JULHO,SAO JOAO DO OUTEIRO,OUTEIRO,OUTROS,"-1,2645248","-48,4619067",16:30:00
2020,MARCO,BAIA DO SOL,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,4019342","-48,4472431",22:21:00
2020,DEZEMBRO,NAZARE,BELEM,RESIDENCIA PARTICULAR,"-1,4526071","-48,4828356",15:30:00
2020,OUTUBRO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4593073","-48,4583386",10:00:00
2020,SETEMBRO,UMARIZAL,BELEM,RESIDENCIA PARTICULAR,"-1,4332522","-48,4862167",16:45:00
2020,MAIO,SAO JOAO DO OUTEIRO,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2654058","-48,4540876",15:00:00
2020,FEVEREIRO,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,"-1,3562169","-48,4474953",17:00:00
2020,SETEMBRO,CONDOR,BELEM,RESIDENCIA PARTICULAR,"-1,4713205","-48,4761263",13:25:00
2020,MARCO,MARACANGALHA,BELEM,RESIDENCIA PARTICULAR,"-1,3978636","-48,4778138",19:00:00
2020,SETEMBRO,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,3950533","-48,447774",19:00:00
2020,SETEMBRO,TENONE,ICOARACI,RESIDENCIA PARTICULAR,"-1,3259071","-48,4384724",10:25:00
2020,JUNHO,SACRAMENTA,BELEM,RESIDENCIA PARTICULAR,"-1,4132476","-48,4743087",14:15:00
2020,DEZEMBRO,AGUAS NEGRAS,ICOARACI,RESIDENCIA PARTICULAR,"-1,3030884","-48,4539325",15:00:00
2020,MARCO,PARQUE VERDE,BELEM,CASA DE TOLERANCIA,-1.3581148,-48.4425391,09:00:00
2020,MAIO,MANGUEIRAO,BELEM,RESIDENCIA PARTICULAR,"-1,3785112","-48,4452235",14:20:00
2020,NOVEMBRO,AGUA BOA,OUTEIRO,RESIDENCIA PARTICULAR,"-1,3542163","-48,4395872",08:00:00
2020,OUTUBRO,COQUEIRO BELEM,BELEM,RESIDENCIA PARTICULAR,"-1,3663387","-48,4271353",20:00:00
2020,AGOSTO,AGUA BOA,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2597476","-48,457057",10:25:00
2020,JUNHO,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,"-1,3559314","-48,4570262",17:00:00
2020,MAIO,MARACANGALHA,BELEM,RESIDENCIA PARTICULAR,"-1,3995167","-48,4775331",15:40:00
2020,DEZEMBRO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,348758","-48,4666608",22:00:00
2020,JULHO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4276599","-48,4617792",12:00:00
2020,NOVEMBRO,BENGUI,BELEM,RESIDENCIA PARTICULAR,"-1,3630281","-48,4585173",10:00:00
2020,JUNHO,TELEGRAFO SEM FIO,BELEM,RESIDENCIA PARTICULAR,"-1,4254228","-48,4799807",10:00:00
2020,MAIO,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,"-1,3501429","-48,4526729",22:50:00
2020,MAIO,MARCO,BELEM,RESIDENCIA PARTICULAR,"-1,4342248","-48,4577069",11:00:00
2020,SETEMBRO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4208807","-48,473315",19:10:00
2020,AGOSTO,VILA,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,1551839","-48,469311",20:30:00
2020,AGOSTO,PRATINHA,ICOARACI,OUTROS,"-1,360346","-48,4683048",20:00:00
2020,DEZEMBRO,MARCO,BELEM,ABRIGO,"-1,4401607","-48,4646987",09:00:00
2020,JANEIRO,PARQUE GUAJARA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3224756","-48,4525247",14:26:00
2020,JANEIRO,PARQUE GUAJARA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3224756","-48,4525247",14:26:00
2020,MARCO,PONTA GROSSA,ICOARACI,OUTROS,"-1,3042052","-48,4792923",10:00:00
2020,MAIO,JURUNAS,BELEM,RESIDENCIA PARTICULAR,"-1,4632741","-48,4895582",19:00:00
2020,JUNHO,TAPANA,ICOARACI,OUTROS,"-1,3502803","-48,4650447",16:00:00
2020,JULHO,SAO FRANCISCO,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,4609406","-48,4645914",16:00:00
2020,OUTUBRO,CURIO-UTINGA,BELEM,RESIDENCIA PARTICULAR,"-1,4296467","-48,4484742",20:40:00
2020,JULHO,SACRAMENTA,BELEM,RESIDENCIA PARTICULAR,"-1,4202064","-48,4772885",17:00:00
2020,FEVEREIRO,COQUEIRO BELEM,BELEM,RESIDENCIA PARTICULAR,"-1,3410457","-48,4486117",20:00:00
2020,SETEMBRO,UNA,BELEM,RESIDENCIA PARTICULAR,"-1,3712487","-48,4255425",19:00:00
2020,FEVEREIRO,COQUEIRO BELEM,BELEM,RESIDENCIA PARTICULAR,"-1,3410457","-48,4486117",20:00:00
2020,OUTUBRO,JURUNAS,BELEM,RESIDENCIA PARTICULAR,"-1,4685388","-48,4991181",16:00:00
2020,DEZEMBRO,BAIA DO SOL,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,4019342","-48,4472431",19:30:00
2020,JANEIRO,MARACANGALHA,BELEM,RESIDENCIA PARTICULAR,"-1,4010521","-48,4840539",06:00:00
2020,NOVEMBRO,CARANANDUBA,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,0942248","-48,4099249",17:00:00
2020,NOVEMBRO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4256423","-48,4741608",14:25:00
2020,AGOSTO,ARIRAMBA,MOSQUEIRO,EDIFICIO PUBLICO,"-1,334416","-48,4397741",10:00:00
2020,AGOSTO,ARIRAMBA,MOSQUEIRO,EDIFICIO PUBLICO,"-1,334416","-48,4397741",10:00:00
2020,DEZEMBRO,PARACURI,ICOARACI,RESIDENCIA PARTICULAR,"-1,3118229","-48,4720294",15:30:00
2020,NOVEMBRO,BRASILIA,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2748179","-48,4757886",10:00:00
2020,SETEMBRO,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,"-1,3562169","-48,4474953",14:00:00
2020,SETEMBRO,CAMPINA DE ICOARACI,ICOARACI,RESIDENCIA PARTICULAR,"-1,2948753","-48,4735685",08:00:00
2020,AGOSTO,ARIRAMBA,MOSQUEIRO,EDIFICIO PUBLICO,"-1,334416","-48,4397741",10:00:00
2020,NOVEMBRO,CAMPINA DE ICOARACI,ICOARACI,OUTROS,"-1,3000084","-48,4672572",01:00:00
2020,OUTUBRO,TELEGRAFO SEM FIO,BELEM,VIA PUBLICA,"-1,4252632","-48,4880914",21:00:00
2020,NOVEMBRO,SAO FRANCISCO,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,1311631","-48,4530553",11:55:00
2020,OUTUBRO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4752832","-48,465522",01:05:00
2020,JULHO,GUAMA,BELEM,VIA PUBLICA,1.4640015,"-48,4708872",23:30:00
2020,JULHO,AGUA BOA,OUTEIRO,VIA PUBLICA,"-1,257654","-48,4501759",09:30:00
2020,OUTUBRO,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,4040631","-48,4536932",16:00:00
2020,AGOSTO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4684816","-48,4673307",02:40:00
2020,OUTUBRO,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,4040631","-48,4536932",16:00:00
2020,NOVEMBRO,BRASILIA,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2748179","-48,4757886",10:00:00
2020,OUTUBRO,AGUAS NEGRAS,ICOARACI,RESIDENCIA PARTICULAR,"-1,308705807","-48,453025818",21:15:00
2020,SETEMBRO,TELEGRAFO SEM FIO,BELEM,RESIDENCIA PARTICULAR,"-1,4229929","-48,4876118",15:25:00
2020,OUTUBRO,CONDOR,BELEM,RESIDENCIA PARTICULAR,"-1,4606371","-48,4788352",10:00:00
2020,NOVEMBRO,PARQUE GUAJARA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3118508","-48,4559468",22:00:00
2020,DEZEMBRO,CHAPEU VIRADO,MOSQUEIRO,EDIFICIO PUBLICO,"-1,1354172","-48,4579428",14:32:00
2020,SETEMBRO,SAO JOAO DO OUTEIRO,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2604729","-48,4621481",11:35:00
2020,OUTUBRO,CRUZEIRO,ICOARACI,RESIDENCIA PARTICULAR,"-1,3021109","-48,4833374",17:25:00
2020,OUTUBRO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4243658","-48,4695777",14:55:00
2020,OUTUBRO,TAPANA,ICOARACI,VIA PUBLICA,"-1,3377241","-48,4682825",20:30:00
2020,OUTUBRO,TERRA FIRME,BELEM,OUTROS,"-1,4547658","-48,4464829",17:00:00
2020,OUTUBRO,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,4040631","-48,4536932",16:00:00
2020,MARCO,SACRAMENTA,BELEM,ESTABELECIMENTO DE ENSINO,-1.4190834,-48.4800355,13:30:00
2021,AGOSTO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3312753","-48,4655741",08:00:00
2021,SETEMBRO,BATISTA CAMPOS,BELEM,RESIDENCIA PARTICULAR,"-1,4560867","-48,4945015",09:00:00
2021,SETEMBRO,COQUEIRO BELEM,BELEM,RESIDENCIA PARTICULAR,"-1,3499116","-48,4455087",20:45:00
2021,JUNHO,TELEGRAFO SEM FIO,BELEM,RESIDENCIA PARTICULAR,"-1,4229929","-48,4876118",19:00:00
2021,SETEMBRO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3312753","-48,4655741",20:20:00
2021,JULHO,CIDADE VELHA,BELEM,VIA PUBLICA,"-1,456538","-48,5057884",22:00:00
2021,OUTUBRO,BAIA DO SOL,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,4019342","-48,4472431",14:50:00
2021,OUTUBRO,MARCO,BELEM,RESIDENCIA PARTICULAR,"-1,4358516","-48,4618163",14:50:00
2021,OUTUBRO,JURUNAS,BELEM,RESIDENCIA PARTICULAR,"-1,4708179","-48,493828",10:00:00
2021,OUTUBRO,BAIA DO SOL,MOSQUEIRO,"CAFE, BAR, RESTAURANTE","-1,4019342","-48,4472431",10:30:00
2021,OUTUBRO,CRUZEIRO,ICOARACI,RESIDENCIA PARTICULAR,"-1,3027685","-48,4841586",21:00:00
2021,JUNHO,CURIO-UTINGA,BELEM,RESIDENCIA PARTICULAR,"-1,4277015","-48,4443785",17:05:00
2021,JULHO,CARANANDUBA,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,0924591","-48,4064143",13:53:00
2021,JULHO,CRUZEIRO,ICOARACI,RESIDENCIA PARTICULAR,"-1,3021109","-48,4833374",19:30:00
2021,MARCO,BARREIRO,BELEM,VIA PUBLICA,"-1,4097546","-48,4829985",17:00:00
2021,JANEIRO,VILA,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,1590473","-48,4711082",14:30:00
2021,NOVEMBRO,TENONE,ICOARACI,RESIDENCIA PARTICULAR,"-1,3250719","-48,4401305",04:00:00
2021,NOVEMBRO,FATIMA,BELEM,RESIDENCIA PARTICULAR,"-1,4416765","-48,4736979",14:00:00
2021,NOVEMBRO,PONTA GROSSA,ICOARACI,RESIDENCIA PARTICULAR,"-1,307803273","-48,471885681",16:30:00
2021,OUTUBRO,CABANAGEM,BELEM,RESIDENCIA PARTICULAR,"-1,3717904","-48,4329785",10:00:00
2021,SETEMBRO,MARACACUERA,ICOARACI,RESIDENCIA PARTICULAR,"-1,2978179","-48,4620652",19:00:00
2021,SETEMBRO,SAO JOAO DO OUTEIRO,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2535144","-48,4616184",18:00:00
2021,OUTUBRO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4399931","-48,4703667",16:00:00
2021,OUTUBRO,MANGUEIRAO,BELEM,RESIDENCIA PARTICULAR,"-1,3820026","-48,4554458",22:30:00
2021,SETEMBRO,TELEGRAFO SEM FIO,BELEM,RESIDENCIA PARTICULAR,"-1,4287278","-48,4866284",15:45:00
2021,DEZEMBRO,JURUNAS,BELEM,RESIDENCIA PARTICULAR,"-1,4676749","-48,4942777",02:00:00
2021,ABRIL,TENONE,ICOARACI,RESIDENCIA PARTICULAR,"-1,3259071","-48,4384724",11:35:00.000001
2021,DEZEMBRO,AGULHA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3077013","-48,4689704",15:30:00
2021,FEVEREIRO,UMARIZAL,BELEM,RESIDENCIA PARTICULAR,"-1,4409355","-48,4843235",23:00:00
2021,SETEMBRO,CONDOR,BELEM,RESIDENCIA PARTICULAR,"-1,4622567","-48,5040647",13:00:00
2021,NOVEMBRO,MARCO,BELEM,RESIDENCIA PARTICULAR,"-1,4348932","-48,4672858",19:00:00
2021,JUNHO,TELEGRAFO SEM FIO,BELEM,RESIDENCIA PARTICULAR,"-1,4223436","-48,4835345",19:00:00
2021,OUTUBRO,CAMPINA DE ICOARACI,ICOARACI,RESIDENCIA PARTICULAR,"-1,2981543","-48,4738486",10:00:00
2021,NOVEMBRO,MARACAJA,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,3526871","-48,4448776",18:30:00
2021,AGOSTO,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,4064988","-48,4554008",19:00:00
2021,SETEMBRO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,464852","-48,4680206",20:00:00
2021,MARCO,CRUZEIRO,ICOARACI,RESIDENCIA PARTICULAR,"-1,3021109","-48,4833374",10:00:00
2021,JUNHO,CAMPINA DE ICOARACI,ICOARACI,RESIDENCIA PARTICULAR,"-1,2923107","-48,4777926",18:50:00
2021,JUNHO,AGULHA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3027366","-48,4731846",15:00:00
2021,NOVEMBRO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3252122","-48,4682063",19:00:00
2021,JULHO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4726608","-48,4638872",13:30:00
2021,AGOSTO,MARACACUERA,ICOARACI,TRANSPORTE,"-1,2954015","-48,458374",18:30:00
2021,NOVEMBRO,BRASILIA,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2857239","-48,478793",10:00:00
2021,NOVEMBRO,PARQUE GUAJARA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3086094","-48,4603275",11:20:00
2021,AGOSTO,COTIJUBA,ICOARACI,VIA PUBLICA,"-1,3594365","-48,4387096",16:00:00
2021,NOVEMBRO,SAO JOAO DO OUTEIRO,OUTEIRO,RESIDENCIA PARTICULAR,"-1,25885","-48,4647843",02:00:00
2021,NOVEMBRO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,374823","-48,4814573",02:00:00
2021,OUTUBRO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4652921","-48,5054747",13:00:00
2021,MAIO,JURUNAS,BELEM,RESIDENCIA PARTICULAR,"-1,4741878","-48,4889347",09:00:00
2021,NOVEMBRO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3487632","-48,4666236",17:30:00
2021,DEZEMBRO,MARACANGALHA,BELEM,RESIDENCIA PARTICULAR,"-1,4035563","-48,4749612",16:00:00
2021,JANEIRO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4246584","-48,4711851",17:50:00
2021,OUTUBRO,CABANAGEM,BELEM,RESIDENCIA PARTICULAR,"-1,3614646","-48,4374893",11:00:00
2021,NOVEMBRO,PARQUE VERDE,BELEM,OUTROS,,,05:30:00
2021,OUTUBRO,JURUNAS,BELEM,VIA PUBLICA,"-1,4672523","-48,4874477",19:00:00
2021,JULHO,SAO JOAO DO OUTEIRO,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2704103","-48,4753726",20:00:00
2021,ABRIL,MARCO,BELEM,RESIDENCIA PARTICULAR,"-1,4392038","-48,4583478",15:20:00
2021,SETEMBRO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3397673","-48,4737338",20:00:00
2021,JUNHO,CURIO-UTINGA,BELEM,RESIDENCIA PARTICULAR,"-1,4500967","-48,4765001",13:00:00
2021,ABRIL,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,"-1,3562169","-48,4474953",12:35:00
2021,DEZEMBRO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3426254","-48,4544432",20:00:00
2021,FEVEREIRO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3260005","-48,4753574",14:00:00
2021,AGOSTO,CONDOR,BELEM,VIA PUBLICA,"-1,4713205","-48,4761263",13:00:00
2021,JUNHO,SACRAMENTA,BELEM,RESIDENCIA PARTICULAR,"-1,412065","-48,476008",17:05:00
2021,JUNHO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4672942","-48,4612573",23:55:00
2021,AGOSTO,PARQUE VERDE,BELEM,OUTROS,"-1,3558519","-48,4582119",12:30:00
2021,JANEIRO,CAMPINA,BELEM,RESIDENCIA PARTICULAR,"-1,4473072","-48,4960262",09:45:00
2021,JUNHO,TELEGRAFO SEM FIO,BELEM,RESIDENCIA PARTICULAR,"-1,4281772","-48,491651",15:15:00
2021,MAIO,AGULHA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3077013","-48,4689704",08:00:00
2021,MAIO,AGULHA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3077013","-48,4689704",08:00:00
2021,NOVEMBRO,SAO JOAO DO OUTEIRO,OUTEIRO,RESIDENCIA PARTICULAR,"-1,26949048","-48,474449158",10:05:00
2021,JULHO,COQUEIRO BELEM,BELEM,RESIDENCIA PARTICULAR,"-1,3466721471472183","-48,43258380889893",17:35:00
2021,DEZEMBRO,UMARIZAL,BELEM,RESIDENCIA PARTICULAR,"-1,4447818","-48,4786673",05:00:00
2021,JULHO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4231082","-48,4762403",02:00:00
2021,DEZEMBRO,SAO JOAO DO OUTEIRO,OUTEIRO,RESIDENCIA PARTICULAR,"-1,25884676","-48,464725494",13:00:00
2021,DEZEMBRO,TERRA FIRME,BELEM,RESIDENCIA PARTICULAR,"-1,4565104","-48,4541069",14:00:00
2021,DEZEMBRO,COQUEIRO BELEM,BELEM,RESIDENCIA PARTICULAR,"-1,3581326","-48,4319751",19:00:00
2021,NOVEMBRO,PARQUE GUAJARA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3226908","-48,4519123",21:10:00
2021,MAIO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4656499","-48,4714028",10:00:00
2021,JUNHO,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,3965068","-48,4522084",15:45:00
2021,JULHO,BATISTA CAMPOS,BELEM,RESIDENCIA PARTICULAR,"-1,4602795","-48,4884675",16:35:00
2021,MAIO,CREMACAO,BELEM,RESIDENCIA PARTICULAR,"-1,4634566","-48,4766469",16:00:00
2021,MAIO,CANUDOS,BELEM,RESIDENCIA PARTICULAR,"-1,4536964","-48,4612905",20:16:00
2021,JANEIRO,UMARIZAL,BELEM,RESIDENCIA PARTICULAR,"-1,4397553","-48,4864646",20:00:00
2021,OUTUBRO,MARACANGALHA,BELEM,RESIDENCIA PARTICULAR,"-1,3792756","-48,4390805",10:00:00
2021,DEZEMBRO,TERRA FIRME,BELEM,RESIDENCIA PARTICULAR,"-1,4565104","-48,4541069",14:00:00
2021,DEZEMBRO,SAO JOAO DO OUTEIRO,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2623298","-48,4629988",12:50:00
2021,NOVEMBRO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,463867","-48,456728",09:00:00
2021,AGOSTO,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,"-1,3565296","-48,4476836",10:00:00
2021,AGOSTO,COQUEIRO BELEM,BELEM,RESIDENCIA PARTICULAR,"-1,3535397","-48,4459416",11:00:00
2021,JULHO,COQUEIRO BELEM,BELEM,CONDOMINIO RESIDENCIAL,"-1,3648362","-48,4269795",10:00:00
2021,OUTUBRO,PEDREIRA,BELEM,TRANSPORTE,"-1,4115511","-48,4737792",05:45:00
2021,JANEIRO,NAZARE,BELEM,RESIDENCIA PARTICULAR,"-1,4510559","-48,4814477",16:55:00
2021,NOVEMBRO,SACRAMENTA,BELEM,RESIDENCIA PARTICULAR,"-1,420662","-48,4803388",19:00:00
2021,NOVEMBRO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4289493","-48,4690999",19:00:00
2021,NOVEMBRO,CAMPINA DE ICOARACI,ICOARACI,RESIDENCIA PARTICULAR,"-1,2931043","-48,4762135",10:40:00
2021,DEZEMBRO,MARACANGALHA,BELEM,RESIDENCIA PARTICULAR,"-1,4026562","-48,4737547",12:00:00
2021,DEZEMBRO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4689835","-48,4585392",00:00:00
2021,AGOSTO,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,"-1,3501429","-48,4526729",13:25:00
2021,NOVEMBRO,TENONE,ICOARACI,RESIDENCIA PARTICULAR,"-1,3135245","-48,4537385",18:30:00
2021,OUTUBRO,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,"-1,3577792","-48,448103",23:40:00
2021,DEZEMBRO,CASTANHEIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4059356","-48,4254516",18:00:00
2021,OUTUBRO,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,"-1,3593304","-48,4556001",02:55:00
2021,ABRIL,VILA,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,1685768","-48,4705539",14:00:00
2021,ABRIL,MARACACUERA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3544414","-48,4450092",23:00:00
2021,MARCO,PARQUE GUAJARA,ICOARACI,RESIDENCIA PARTICULAR,"-1,309846","-48,4483613",17:00:00
2021,MARCO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3512677","-48,4735266",14:30:00
2021,MARCO,MARCO,BELEM,RESIDENCIA PARTICULAR,"-1,4370123","-48,4656724",17:30:00
2021,MARCO,MARACACUERA,ICOARACI,RESIDENCIA PARTICULAR,"-1,2997407","-48,44716",10:00:00
2021,FEVEREIRO,TERRA FIRME,BELEM,RESIDENCIA PARTICULAR,"-1,4605548","-48,4517954",11:10:00
2021,JANEIRO,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,4017055","-48,4544588",16:00:00
2021,MAIO,TELEGRAFO SEM FIO,BELEM,RESIDENCIA PARTICULAR,"-1,4048364","-48,4825658",08:30:00
2021,MAIO,COTIJUBA,ICOARACI,RESIDENCIA PARTICULAR,"-1,2572351","-48,5632354",15:00:00
2021,MAIO,CONDOR,BELEM,RESIDENCIA PARTICULAR,"-1,4701472","-48,4741303",19:30:00
2021,MAIO,TERRA FIRME,BELEM,RESIDENCIA PARTICULAR,"-1,4549837","-48,4513233",15:00:00
2021,MAIO,MARCO,BELEM,RESIDENCIA PARTICULAR,"-1,4415003","-48,4601988",15:30:00
2021,MAIO,MARACACUERA,ICOARACI,RESIDENCIA PARTICULAR,"-1,2994353","-48,4624473",10:25:00
2021,MAIO,BARREIRO,BELEM,RESIDENCIA PARTICULAR,"-1,4150568","-48,493041",16:30:00
2021,ABRIL,GUAMA,BELEM,VIA PUBLICA,"-1,451965","-48,479018",17:00:00
2021,JUNHO,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,"-1,3593304","-48,4556001",22:00:00
2021,JUNHO,BARREIRO,BELEM,RESIDENCIA PARTICULAR,"-1,4445503","-48,4923136",16:20:00
