ano,mes,bairro,distrito,local_ocorrencia,latitude,longitude,horafato
2023,JANEIRO,TELEGRAFO SEM FIO,BELEM,VIA PUBLICA,"-1,4229929","-48,4876118",07:00:00
2023,JUNHO,CAMPINA DE ICOARACI,ICOARACI,RESIDENCIA,"-1,2938977","-48,4669556",16:00:00
2023,OUTUBRO,TELEGRAFO SEM FIO,BELEM,ESTABELECIMENTO DE ENSINO,"-1,4361868","-48,4867537",12:00:00
2023,OUTUBRO,COQUEIRO BELEM,BELEM,RESIDENCIA PARTICULAR,"-1,3327351630396","-48,439315215283",22:00:00
2023,JUNHO,MARAMBAIA,BELEM,TRANSPORTE POR APLICATIVO,"-1,4011381","-48,4346545",09:03:00
2023,FEVEREIRO,MARAMBAIA,BELEM,VIA PUBLICA,"-1,4047196","-48,44867",17:00:00
2023,MAIO,CABANAGEM,BELEM,RESIDENCIA PARTICULAR,"-1,3709046","-48,4312751",10:00:00
2023,JUNHO,AGUA BOA,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2597476","-48,457057",22:00:00
2023,JULHO,ARIRAMBA,MOSQUEIRO,RESIDENCIA,"-1,334416","-48,4397741",20:00:00
2023,MARCO,JURUNAS,BELEM,CONDOMINIO RESIDENCIAL,"-1,4703532","-48,49193120000001",15:09:00
2023,FEVEREIRO,COQUEIRO BELEM,BELEM,RESIDENCIA PARTICULAR,"-1,3397708","-48,4418978",10:30:00
2023,MAIO,SOUZA,BELEM,RESIDENCIA PARTICULAR,"-1,4090942","-48,445011",04:00:00
2023,MARCO,TELEGRAFO SEM FIO,BELEM,VIA PUBLICA,"-1,4361868","-48,4867537",22:20:00
2023,FEVEREIRO,UMARIZAL,BELEM,VIA PUBLICA,"-1,4447818","-48,4786673",05:00:00
2023,OUTUBRO,GUAMA,BELEM,RESIDENCIA,"-1,4689835","-48,4585392",00:00:00
2023,MARCO,CRUZEIRO,ICOARACI,VIA PUBLICA,"-1,3622906","-48,4638457",05:00:00
2023,MARCO,CREMACAO,BELEM,VIA PUBLICA,"-1,456408","-48,47997680000003",23:00:00
2023,MAIO,PARQUE GUAJARA,ICOARACI,VIA PUBLICA,"-1,3160848","-48,4552267",23:00:00
2024,JUNHO,VAL-DE-CANS,BELEM,RESIDENCIA PARTICULAR,"-1,3947008","-48,4743113",01:30:00
2024,SETEMBRO,SAO BRAS,BELEM,"CAFE, BAR, RESTAURANTE","-1,4502983","-48,4709226",23:00:00
2024,SETEMBRO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3309655","-48,4690536",17:00:00
2024,SETEMBRO,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,"-1,4033438","-48,4261555",14:20:00
2024,SETEMBRO,CIDADE VELHA,BELEM,ESTABELECIMENTO DE ENSINO,"-1,4668157","-48,4976372",14:00:00
2024,SETEMBRO,BENGUI,BELEM,RESIDENCIA PARTICULAR,"-1,3734273","-48,449455",20:00:00
2024,OUTUBRO,GUAMA,BELEM,VIA PUBLICA,"-1,4585775","-48,4616288",01:00:00
2024,SETEMBRO,CIDADE VELHA,BELEM,RESIDENCIA PARTICULAR,"-1,4626088","-48,4976267",10:30:00
2024,OUTUBRO,SAO JOAO DO OUTEIRO,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2654142","-48,4740672",17:00:00
2024,SETEMBRO,SACRAMENTA,BELEM,RESIDENCIA PARTICULAR,"-1,4106462","-48,4679796",23:30:00
2024,OUTUBRO,MARCO,BELEM,OUTROS,"-1,4316152","-48,4552853",20:00:00
2024,DEZEMBRO,MARCO,BELEM,OUTROS,"-1,437645","-48,4577148",09:10:00
2024,OUTUBRO,CASTANHEIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4059356","-48,4254516",17:00:00
2024,OUTUBRO,UMARIZAL,BELEM,RESIDENCIA PARTICULAR,"-1,4408441","-48,4839062",05:00:00
2024,NOVEMBRO,TENONE,ICOARACI,RESIDENCIA,"-1,2736453","-48,4750584",00:00:00
2024,NOVEMBRO,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,4017055","-48,4544588",01:15:00
2024,NOVEMBRO,CAMPINA DE ICOARACI,ICOARACI,RESIDENCIA PARTICULAR,"-1,2988819","-48,4764063",03:00:00
2024,NOVEMBRO,MARCO,BELEM,RESIDENCIA,"-1,4373859","-48,4499039",17:00:00
2024,ABRIL,PEDREIRA,BELEM,ESTABELECIMENTO COMERCIAL,"-1,4263724","-48,4711704",05:00:00
2024,ABRIL,CASTANHEIRA,BELEM,RESIDENCIA,"-1,4024892","-48,4331454",14:00:00
2024,NOVEMBRO,CURIO-UTINGA,BELEM,RESIDENCIA,"-1,4266425","-48,4431795",16:00:00
2024,NOVEMBRO,AGUAS NEGRAS,ICOARACI,VIA PUBLICA,"-1,303087831","-48,453914642",05:10:00
2024,ABRIL,TENONE,ICOARACI,RESIDENCIA,"-1,3184982","-48,4524588",23:00:00
2024,NOVEMBRO,BRASILIA,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2793769","-48,4705046",20:00:00
2024,NOVEMBRO,GUAMA,BELEM,RESIDENCIA,"-1,4524122","-48,4598343",09:30:00
2024,NOVEMBRO,CASTANHEIRA,BELEM,RESIDENCIA PARTICULAR,"-1,3997104","-48,4316282",18:00:00
2024,NOVEMBRO,TERRA FIRME,BELEM,RESIDENCIA,"-1,4570997","-48,4494405",21:40:00
2024,NOVEMBRO,TENONE,ICOARACI,RESIDENCIA,"-1,3444614","-48,4444962",13:35:00
2024,NOVEMBRO,TELEGRAFO SEM FIO,BELEM,RESIDENCIA PARTICULAR,"-1,4310363","-48,4828665",22:30:00
2024,DEZEMBRO,MARCO,BELEM,RESIDENCIA,"-1,4338957","-48,4508052",20:15:00
2024,AGOSTO,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,"-1,368148","-48,4382127",11:30:00
2024,JULHO,CARANANDUBA,MOSQUEIRO,VIA PUBLICA,"-1,0988758","-48,4048385",14:30:00
2024,JULHO,CARANANDUBA,MOSQUEIRO,RESIDENCIA,"-1,0942248","-48,4099249",23:30:00
2024,SETEMBRO,SAO FRANCISCO,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,4614511","-48,4778113",20:25:00
2024,NOVEMBRO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4672942","-48,4612573",19:30:00
2024,NOVEMBRO,COQUEIRO BELEM,BELEM,VIA PUBLICA,"-1,3474511","-48,4473833",15:30:00
2024,DEZEMBRO,SAO FRANCISCO,MOSQUEIRO,VIA PUBLICA,"-1,4585252","-48,4978261",11:00:00
2024,DEZEMBRO,SAO FRANCISCO,MOSQUEIRO,VIA PUBLICA,"-1,1065956","-48,4180847",01:05:00
2024,DEZEMBRO,MANGUEIRAO,BELEM,VIA PUBLICA,"-1,383837","-48,4378546",05:00:00
2024,DEZEMBRO,CAMPINA,BELEM,VIA PUBLICA,"-1,4521105","-48,494693",10:00:00
2024,DEZEMBRO,MARACANGALHA,BELEM,RESIDENCIA,"-1,3993766","-48,4738045",18:00:00
2024,DEZEMBRO,NAZARE,BELEM,OUTROS,"-1,4493867","-48,4804909",16:00:00
2024,MAIO,BENGUI,BELEM,VIA PUBLICA,"-1,3760246","-48,4570499",14:20:00
2024,MAIO,CONDOR,BELEM,RESIDENCIA,"-1,4722512","-48,4803851",01:00:00
2024,MAIO,GUAMA,BELEM,RESIDENCIA,"-1,4598313","-48,4656336",08:00:00
2024,MAIO,TERRA FIRME,BELEM,RESIDENCIA PARTICULAR,"-1,4616825","-48,4513447",23:00:00
2024,MAIO,GUAMA,BELEM,RESIDENCIA,"-1,4718866","-48,4656224",21:30:00
2024,NOVEMBRO,CRUZEIRO,ICOARACI,RESIDENCIA PARTICULAR,"-1,3057919","-48,4873234",16:00:00
2024,MAIO,BARREIRO,BELEM,RESIDENCIA PARTICULAR,"-1,4135046","-48,4844171",16:00:00
2024,MAIO,BARREIRO,BELEM,RESIDENCIA PARTICULAR,"-1,4135046","-48,4844171",17:00:00
2024,ABRIL,SAO FRANCISCO,MOSQUEIRO,VIA PUBLICA,"-1,1065956","-48,4180847",08:00:00
2024,MARCO,MARAMBAIA,BELEM,ESTABELECIMENTO DE ENSINO,"-1,4047196","-48,44867",17:00:00
2024,FEVEREIRO,GUAMA,BELEM,RESIDENCIA,"-1,4639578","-48,4624551",19:00:00
2024,MARCO,CONDOR,BELEM,VIA PUBLICA,"-1,4744938","-48,4778392",02:30:00
2024,JANEIRO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4704182","-48,4696729",11:00:00
2024,FEVEREIRO,VILA,MOSQUEIRO,"PENITENCIARIA, REFORMATORIO","-1,1590133","-48,4690059",08:00:00
2024,FEVEREIRO,MANGUEIRAO,BELEM,CASA COMERCIAL,"-1,3804997","-48,4509235",10:30:00
2024,MARCO,JURUNAS,BELEM,VIA PUBLICA,"-1,4633577","-48,4871603",19:30:00
2024,FEVEREIRO,PRATINHA,ICOARACI,RESIDENCIA,"-1,3701825","-48,4632187",06:00:00
2024,FEVEREIRO,CREMACAO,BELEM,RESIDENCIA PARTICULAR,"-1,4662147","-48,4819482",10:30:00
2024,FEVEREIRO,AGUA BOA,OUTEIRO,RESIDENCIA,"-1,3416343","-48,4603016",15:00:00
2024,ABRIL,SAO BRAS,BELEM,ESTABELECIMENTOS DE SAUDE,"-1,4529199","-48,470644",18:00:00
2024,ABRIL,SAO BRAS,BELEM,PROPRIEDADE RESIDENCIAL URBANA,"-1,4485029","-48,4774662",00:30:00
2024,ABRIL,MARCO,BELEM,ESTABELECIMENTOS DE SAUDE,"-1,4401607","-48,4646987",12:00:00
2024,ABRIL,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,"-1,3505854","-48,4504016",23:30:00
2024,ABRIL,PEDREIRA,BELEM,ESTABELECIMENTO DE ENSINO,"-1,4207501","-48,4642983",12:00:00
2024,ABRIL,TAPANA,ICOARACI,VIA PUBLICA,"-1,348909","-48,4657529",18:50:00
2024,MARCO,TAPANA,ICOARACI,VIA PUBLICA,"-1,3440724","-48,4573228",22:00:00
2024,ABRIL,CREMACAO,BELEM,ESTABELECIMENTO COMERCIAL,"-1,4633108","-48,4838826",11:45:00
2024,FEVEREIRO,CRUZEIRO,ICOARACI,ESTABELECIMENTO DE ENSINO,"-1,3022871","-48,4834347",09:00:00
2024,ABRIL,SAO BRAS,BELEM,RESIDENCIA PARTICULAR,"-1,4522094","-48,4674223",20:00:00
2024,ABRIL,CREMACAO,BELEM,VIA PUBLICA,"-1,4632389","-48,4828191",04:30:00
2024,ABRIL,PEDREIRA,BELEM,VIA PUBLICA,"-1,4289493","-48,4690999",07:00:00
2024,MAIO,BRASILIA,OUTEIRO,VIA PUBLICA,"-1,2807122","-48,4730105",07:20:00
2024,ABRIL,CAMPINA DE ICOARACI,ICOARACI,RESIDENCIA PARTICULAR,"-1,2974922","-48,4668276",19:30:00
2024,ABRIL,CRUZEIRO,ICOARACI,VIA PUBLICA,"-1,2989641","-48,4851323",18:00:00
2024,MAIO,PONTA GROSSA,ICOARACI,ESTABELECIMENTO DE ENSINO,"-1,3073406","-48,4871133",17:30:00
2024,FEVEREIRO,BRASILIA,OUTEIRO,RESIDENCIA,"-1,2742382","-48,4754266",14:00:00
2024,FEVEREIRO,GUAMA,BELEM,ESTABELECIMENTO COMERCIAL,"-1,4653292","-48,4564909",05:00:00
2024,MARCO,CAMPINA DE ICOARACI,ICOARACI,RESIDENCIA PARTICULAR,"-1,2938977","-48,4669556",15:00:00
2024,JUNHO,TAPANA,ICOARACI,VIA PUBLICA,"-1,3495216","-48,4595902",10:00:00
2024,MAIO,PONTA GROSSA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3070731","-48,4850866",11:55:00
2024,JUNHO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3457478","-48,4520291",02:00:00
2024,MAIO,MARACACUERA,ICOARACI,RESIDENCIA,"-1,2997407","-48,44716",15:00:00
2024,JUNHO,MARACACUERA,ICOARACI,RESIDENCIA PARTICULAR,"-1,2997407","-48,44716",21:00:00
2024,JUNHO,TAPANA,ICOARACI,VIA PUBLICA,"-1,3252122","-48,4682063",11:00:00
2024,JUNHO,FATIMA,BELEM,RESIDENCIA,"-1,4413124","-48,4717832",19:00:00
2024,ABRIL,MARACANGALHA,BELEM,RESIDENCIA,"-1,3387241","-48,435434",10:00:00
2024,FEVEREIRO,MANGUEIRAO,BELEM,RESIDENCIA PARTICULAR,"-1,3769233","-48,4412528",23:30:00
2024,FEVEREIRO,BARREIRO,BELEM,RESIDENCIA,"-1,4144627","-48,4865179",00:05:00
2024,MARCO,SAO BRAS,BELEM,EM VEICULO,"-1,4518221","-48,4745785",21:00:00
2024,FEVEREIRO,SACRAMENTA,BELEM,RESIDENCIA,"-1,4094358","-48,467981",14:30:00
2024,FEVEREIRO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4638866","-48,4632953",02:00:00
2024,JUNHO,CRUZEIRO,ICOARACI,RESIDENCIA,"-1,3021109","-48,4833374",14:00:00
2024,JUNHO,BENGUI,BELEM,RESIDENCIA,"-1,3781938","-48,4542059",16:20:00
2024,JUNHO,CURIO-UTINGA,BELEM,RESIDENCIA PARTICULAR,"-1,4313136","-48,4505918",09:00:00
2024,FEVEREIRO,PRATINHA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3605874","-48,4737293",19:00:00
2024,MARCO,AGUAS NEGRAS,ICOARACI,RESIDENCIA PARTICULAR,"-1,3048712","-48,4577429",15:00:00
2024,FEVEREIRO,JURUNAS,BELEM,RESIDENCIA,"-1,4703532","-48,4919312",03:00:00
2024,SETEMBRO,MARAMBAIA,BELEM,VIA PUBLICA,"-1,3982604","-48,4620571",06:30:00
2024,ABRIL,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3457478","-48,4520291",07:00:00
2024,OUTUBRO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4616125","-48,4612477",00:10:00
2024,MARCO,SACRAMENTA,BELEM,RESIDENCIA,"-1,4129655","-48,4831488",04:00:00
2024,MARCO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4706618","-48,4660941",07:00:00
2024,MARCO,SAO BRAS,BELEM,VIA PUBLICA,"-1,447894","-48,4628953",14:00:00
2024,ABRIL,TAPANA,ICOARACI,RESIDENCIA,"-1,3398679167399","-48,4676207089797",06:30:00
2024,MARCO,TAPANA,ICOARACI,RESIDENCIA,"-1,3541367","-48,4600233",23:00:00
2024,ABRIL,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3495496","-48,4648124",16:00:00
2024,ABRIL,MARACACUERA,ICOARACI,RESIDENCIA PARTICULAR,"-1,2997407","-48,44716",01:30:00
2024,JULHO,COQUEIRO BELEM,BELEM,VIA PUBLICA,"-1,3473879","-48,4473199",22:20:00
2024,JANEIRO,SOUZA,BELEM,OUTROS,"-1,4274526","-48,4524073",13:00:00
2024,JULHO,COQUEIRO BELEM,BELEM,RESIDENCIA,"-1,3579604","-48,4317102",00:00:00
2024,JULHO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3328257","-48,4667969",07:00:00
2024,MARCO,PEDREIRA,BELEM,RESIDENCIA,"-1,4367277","-48,4759952",05:25:00
2024,JULHO,MARACACUERA,ICOARACI,RESIDENCIA PARTICULAR,"-1,2997407","-48,44716",04:00:00
2024,JULHO,CARANANDUBA,MOSQUEIRO,VIA PUBLICA,"-1,0942248","-48,4099249",01:25:00
2024,JULHO,MARAMBAIA,BELEM,EM VEICULO,"-1,4021203","-48,4534034",18:00:00
2024,JULHO,BRASILIA,OUTEIRO,CASA DE ABRIGO E ASSISTENCIA,"-1,2780178","-48,4767985",09:30:00
2024,JULHO,COQUEIRO BELEM,BELEM,"CAFE, BAR, RESTAURANTE","-1,3289393","-48,4456324",00:00:00
2024,JULHO,CASTANHEIRA,BELEM,RESIDENCIA,"-1,407167","-48,432311",22:30:00
2024,JULHO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4735768","-48,470482",20:00:00
2024,JANEIRO,CASTANHEIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4024892","-48,4331454",20:00:00
2024,JULHO,CREMACAO,BELEM,RESIDENCIA,"-1,4665514","-48,4734698",16:55:00
2024,JANEIRO,AGUA BOA,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2506059","-48,4570577",16:00:00
2024,JANEIRO,CREMACAO,BELEM,RESIDENCIA PARTICULAR,"-1,4566026","-48,4778784",09:00:00
2024,JULHO,NAZARE,BELEM,RESIDENCIA PARTICULAR,"-1,4537304","-48,487322800000015",09:00:00
2024,JULHO,TELEGRAFO SEM FIO,BELEM,"CAFE, BAR, RESTAURANTE","-1,438483","-48,4901605",07:00:00
2024,JULHO,CHAPEU VIRADO,MOSQUEIRO,CONDOMINIO RESIDENCIAL,"-1,1351962","-48,4548553",06:00:00
2024,JANEIRO,MARCO,BELEM,RESIDENCIA PARTICULAR,"-1,42994988","-48,464809418",08:00:00
2024,AGOSTO,ITAITEUA,OUTEIRO,VIA PUBLICA,"-1,3475792","-48,4467941",15:00:00
2024,AGOSTO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,434701","-48,4675376",13:55:00
2024,AGOSTO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4243658","-48,4695777",17:20:00
2024,AGOSTO,COTIJUBA,ICOARACI,RESIDENCIA PARTICULAR,"-1,2342292","-48,5481691",08:00:00
2024,AGOSTO,TERRA FIRME,BELEM,RESIDENCIA,"-1,4566211","-48,4518087",07:20:00
2024,JULHO,TERRA FIRME,BELEM,RESIDENCIA,"-1,4494951","-48,4476251",21:30:00
2024,AGOSTO,COQUEIRO BELEM,BELEM,RESIDENCIA PARTICULAR,"-1,3389765","-48,4435117",01:00:00
2024,JULHO,PEDREIRA,BELEM,CASA COMERCIAL,"-1,428488851","-48,465435028",22:40:00
2024,AGOSTO,UMARIZAL,BELEM,HOSPITAL,"-1,440814","-48,4870407",19:40:00
2024,AGOSTO,MARCO,BELEM,RESIDENCIA PARTICULAR,"-1,4474379","-48,4559982",05:30:00
2024,AGOSTO,SACRAMENTA,BELEM,VIA PUBLICA,"-1,4123723","-48,4779709",05:00:00
2024,AGOSTO,SAO JOAO DO OUTEIRO,OUTEIRO,RESIDENCIA PARTICULAR,"-1,269988","-48,4766343",15:30:00
2024,AGOSTO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3318644","-48,4807533",19:30:00
2024,AGOSTO,SACRAMENTA,BELEM,VIA PUBLICA,"-1,4109897","-48,4700399",03:00:00
2024,AGOSTO,COQUEIRO BELEM,BELEM,VIA PUBLICA,"-1,3259356","-48,4478679",19:48:00
2024,AGOSTO,SACRAMENTA,BELEM,OUTRO,"-1,4109897","-48,4700399",04:00:00
2024,AGOSTO,MURUBIRA,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,2708197","-48,4488972",15:00:00
2024,AGOSTO,TENONE,ICOARACI,RESIDENCIA PARTICULAR,"-1,3784017","-48,4370488",13:00:00
2024,AGOSTO,ITAITEUA,OUTEIRO,RESIDENCIA,"-1,2719928","-48,4458872",09:40:00
2024,AGOSTO,CHAPEU VIRADO,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,1256928","-48,4399186",22:30:00
2024,JUNHO,GUAMA,BELEM,CASA COMERCIAL,"-1,4638866","-48,46329530000003",05:34:00
2024,AGOSTO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3611072","-48,4603678",12:00:00
2024,MARCO,CABANAGEM,BELEM,RESIDENCIA PARTICULAR,"-1,3756662","-48,4335918",09:00:00
2024,AGOSTO,MARACANGALHA,BELEM,OUTROS,"-1,4082053","-48,4824607",00:00:00
2024,SETEMBRO,SACRAMENTA,BELEM,ESTABELECIMENTO DE DIVERSAO COLETIVA,"-1,413247","-48,4743097",15:30:00
2024,SETEMBRO,REDUTO,BELEM,RESIDENCIA,"-1,4471949","-48,4959352",11:00:00
2025,ABRIL,GUAMA,BELEM,RESIDENCIA,"-1,4712053","-48,4608818",04:05:00
2025,MARCO,AGUA BOA,OUTEIRO,VIA PUBLICA,"-1,3246131","-48,462173",02:00:00
2025,JULHO,TENONE,ICOARACI,RESIDENCIA PARTICULAR,"-1,3189473","-48,4410409",10:00:00
2025,SETEMBRO,BATISTA CAMPOS,BELEM,ESTABELECIMENTO COMERCIAL,"-1,460937","-48,4902109",18:00:00
2025,SETEMBRO,CREMACAO,BELEM,RESIDENCIA,"-1,4612807","-48,4762267",11:00:00
2025,MAIO,FATIMA,BELEM,"HOTEL, PENSAO, ETC","-1,4579201","-48,4689556",20:00:00
2025,FEVEREIRO,COQUEIRO BELEM,BELEM,RESIDENCIA PARTICULAR,"-1,3550719","-48,4348661",06:00:00
2025,JULHO,TERRA FIRME,BELEM,RESIDENCIA,"-1,4547658","-48,4464829",09:05:00
2025,JULHO,MARACANGALHA,BELEM,RESIDENCIA,"-1,3999677","-48,487437",04:10:00
2025,MAIO,PEDREIRA,BELEM,HOSPITAL,"-1,4207501","-48,4642983",20:00:00
2025,FEVEREIRO,PARACURI,ICOARACI,VIA PUBLICA,"-1,3113811","-48,4771925",05:40:00
2025,JULHO,CAMPINA DE ICOARACI,ICOARACI,TERRENO BALDIO,"-1,3083139","-48,4696514",14:00:00
2025,JULHO,MARAMBAIA,BELEM,VIA PUBLICA,"-1,4053772","-48,4473586",01:05:00
2025,MARCO,CONDOR,BELEM,RESIDENCIA,"-1,4730102","-48,4851025",17:00:00
2025,MARCO,TELEGRAFO SEM FIO,BELEM,RESIDENCIA PARTICULAR,"-1,4194953","-48,4863593",23:30:00
2025,FEVEREIRO,JURUNAS,BELEM,RESIDENCIA,"-1,4693695","-48,4863504",16:55:00
2025,JANEIRO,BAIA DO SOL,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,4106462","-48,4679796",22:30:00
2025,ABRIL,PARQUE VERDE,BELEM,RESIDENCIA,"-1,3629873","-48,4584369",08:00:00
2025,MARCO,BENGUI,BELEM,RESIDENCIA PARTICULAR,"-1,3747525","-48,4632821",13:00:00
2025,MARCO,VILA,MOSQUEIRO,VIA PUBLICA,"-1,160885","-48,4699251",23:00:00
2025,JULHO,COQUEIRO BELEM,BELEM,RESIDENCIA PARTICULAR,"-1,3471907","-48,4469434",12:00:00
2025,ABRIL,PARQUE GUAJARA,ICOARACI,"INTERNET (REDES SOCIAIS, APLICATIVOS DE MENSAGENS, E-MAIL, SITES, BLOGS, PORTAIS E OUTROS)","-1,321894","-48,4504714",00:35:00
2025,FEVEREIRO,MARAMBAIA,BELEM,RESIDENCIA,"-1,4047196","-48,44867",02:00:00
2025,FEVEREIRO,SACRAMENTA,BELEM,RESIDENCIA,"-1,4103779","-48,4722965",10:00:00
2025,JANEIRO,CAMPINA DE ICOARACI,ICOARACI,OUTROS,"-1,2949886","-48,4699377",19:00:00
2025,JANEIRO,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,"-1,3505854","-48,4504016",01:30:00
2025,FEVEREIRO,COQUEIRO BELEM,BELEM,RESIDENCIA PARTICULAR,"-1,3470069","-48,4492937",02:20:00
2025,MARCO,MARAMBAIA,BELEM,RESIDENCIA,"-1,4053772","-48,4473586",12:00:00
2025,MARCO,TERRA FIRME,BELEM,RESIDENCIA PARTICULAR,"-1,4597361","-48,4506076",10:00:00
2025,JULHO,CAMPINA,BELEM,VIA PUBLICA,"-1,4498308","-48,5005344",00:00:00
2025,FEVEREIRO,TAPANA,ICOARACI,VIA PUBLICA,"-1,3503735","-48,468877",04:30:00
2025,JULHO,MARACACUERA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3006203","-48,4580098",03:00:00
2025,JANEIRO,CURIO-UTINGA,BELEM,RESIDENCIA PARTICULAR,"-1,4226041","-48,4453585",22:00:00
2025,MARCO,CAMPINA,BELEM,RESIDENCIA PARTICULAR,"-1,4538882","-48,5014384",20:00:00
2025,MAIO,GUAMA,BELEM,CASA COMERCIAL,"-1,4653292","-48,4564909",20:00:00
2025,MARCO,UMARIZAL,BELEM,VIA PUBLICA,"-1,4523374","-48,4775742",23:40:00
2025,JANEIRO,CREMACAO,BELEM,RESIDENCIA PARTICULAR,"-1,461848","-48,4777542",22:00:00
2025,JANEIRO,MARCO,BELEM,PREDIO,"-1,4366912","-48,4567314",10:30:00
2025,MAIO,CAMPINA DE ICOARACI,ICOARACI,RESIDENCIA,"-1,2938977","-48,4669556",17:40:00
2025,JANEIRO,FATIMA,BELEM,RESIDENCIA PARTICULAR,"-1,4515052","-48,472326",19:30:00
2025,MAIO,CRUZEIRO,ICOARACI,RESIDENCIA,"-1,2930869","-48,4840325",21:30:00
2025,JULHO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4158563","-48,4658005",23:55:00
2025,JULHO,MARACANGALHA,BELEM,VIA PUBLICA,"-1,4721649","-48,4736937",04:30:00
2025,JANEIRO,MARACANGALHA,BELEM,RESIDENCIA PARTICULAR,"-1,3995235","-48,4771634",10:00:00
2025,MARCO,TELEGRAFO SEM FIO,BELEM,RESIDENCIA PARTICULAR,"-1,4194953","-48,4863593",23:30:00
2025,MARCO,TELEGRAFO SEM FIO,BELEM,RESIDENCIA PARTICULAR,"-1,4194953","-48,4863593",23:30:00
2025,MARCO,TELEGRAFO SEM FIO,BELEM,RESIDENCIA PARTICULAR,"-1,4194953","-48,4863593",23:30:00
2025,JANEIRO,CASTANHEIRA,BELEM,OUTROS,"-1,3963108","-48,4347662",12:00:00
2025,FEVEREIRO,CRUZEIRO,ICOARACI,VIA PUBLICA,"-1,299572","-48,485579",21:00:00
2025,JULHO,GUAMA,BELEM,RESIDENCIA,"-1,4638866","-48,4632953",11:45:00
2025,JULHO,MANGUEIRAO,BELEM,RESIDENCIA,"-1,381774","-48,4352303",15:47:00
2025,ABRIL,PEDREIRA,BELEM,RESIDENCIA,"-1,4269892","-48,4709057",08:00:00
2025,MAIO,CRUZEIRO,ICOARACI,INSTITUICAO PUBLICA,"-1,3057919","-48,4873234",07:00:00
2025,JULHO,MARACANGALHA,BELEM,RESIDENCIA,"-1,4007962","-48,4758341",23:00:00
2025,MAIO,MANGUEIRAO,BELEM,RESIDENCIA,"-1,3799767","-48,4350439",09:00:00
2025,JULHO,CONDOR,BELEM,EMBARCACAO,"-1,4763371","-48,4793809",19:00:00
2025,JUNHO,NAZARE,BELEM,RESIDENCIA PARTICULAR,"-1,4537304","-48,487322800000015",03:00:00
2025,MAIO,TENONE,ICOARACI,RESIDENCIA PARTICULAR,"-1,3185105","-48,436132",12:30:00
2025,MAIO,CONDOR,BELEM,RESIDENCIA,"-1,4731262","-48,4778484",10:00:00
2025,ABRIL,PEDREIRA,BELEM,ESTABELECIMENTOS DE SAUDE,"-1,4207501","-48,4642983",20:20:00
2025,MAIO,PARQUE GUAJARA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3129813","-48,4653668",19:30:00
2025,JULHO,SACRAMENTA,BELEM,VIA PUBLICA,"-1,4127793","-48,4787877",03:00:00
2025,ABRIL,GUAMA,BELEM,RESIDENCIA,"-1,4622344","-48,4575966",04:40:00
2025,MARCO,CAMPINA,BELEM,VIA PUBLICA,"-1,4475185","-48,4984062",22:00:00
2025,MAIO,MARACACUERA,ICOARACI,RESIDENCIA PARTICULAR,"-1,35046494","-48,44701004",22:00:00
2025,ABRIL,CABANAGEM,BELEM,RESIDENCIA,"-1,3642971","-48,4353299",08:30:00
2025,AGOSTO,NAZARE,BELEM,VIA PUBLICA,"-1,4518177","-48,4837704",23:30:00
2025,JUNHO,BENGUI,BELEM,TERRENO BALDIO,"-1,3764045","-48,4488515",22:00:00
