ano,mes,dia,bairro,distrito,local_ocorrencia,latitude,longitude,horafato
2019,MARCO,SEG,CIDADE VELHA,BELEM,VIA PUBLICA ,,,08:10:00
2019,MARCO,SEX,PARQUE VERDE,BELEM,VIA PUBLICA ,,,17:30:00
2019,MARCO,SEX,CABANAGEM,BELEM,VIA PUBLICA ,,,20:30:00
2019,MARCO,TER,UMARIZAL,BELEM,VIA PUBLICA,,,17:11:00
2019,MARCO,SEX,TAPANA,ICOARACI,VIA PUBLICA ,,,07:00:00
2019,MARCO,TER,CRUZEIRO,ICOARACI,VIA PUBLICA,,,07:00:00
2019,FEVEREIRO,SEG,NAZARE,BELEM,VIA PUBLICA,,,14:00:00
2019,MARCO,SAB,SACRAMENTA,BELEM,VIA PUBLICA,,,18:00:00
2019,MARCO,DOM,CIDADE VELHA,BELEM,OUTROS,,,19:00:00
2019,MARCO,SEX,CASTANHEIRA,BELEM,VIA PUBLICA ,,,09:00:00
2019,MARCO,QUA,TENONE,ICOARACI,TRANSPORTE,,,21:30:00
2019,MARCO,SAB,PARQUE VERDE,BELEM,VIA PUBLICA,,,06:05:00
2019,FEVEREIRO,SAB,GUAMA,BELEM,VIA PUBLICA,,,14:00:00
2019,MARCO,SEX,GUAMA,BELEM,OUTROS,,,12:30:00
2019,MARCO,QUA,CIDADE VELHA,BELEM,TRANSPORTE,,,09:30:00
2019,MARCO,SEX,UMARIZAL,BELEM,VIA PUBLICA,,,20:15:00
2019,MARCO,DOM,CIDADE VELHA,BELEM,VIA PUBLICA,,,23:50:00
2019,MARCO,SAB,BATISTA CAMPOS,BELEM,VIA PUBLICA,,,10:00:00
2019,FEVEREIRO,DOM,PRATINHA,ICOARACI,VIA PUBLICA,,,21:20:00
2019,MARCO,SEG,TELEGRAFO SEM FIO,BELEM,TRANSPORTE,,,13:30:00
2019,MARCO,SEG,MARACANGALHA,BELEM,VIA PUBLICA,,,21:00:00
2019,MARCO,DOM,TAPANA,ICOARACI,VIA PUBLICA,,,13:20:00
2019,MARCO,DOM,SAO BRAS,BELEM,VIA PUBLICA ,,,18:00:00
2019,FEVEREIRO,QUI,BENGUI,BELEM,VIA PUBLICA,,,09:00:00
2019,MARCO,TER,TENONE,ICOARACI,VIA PUBLICA,,,18:00:00
2019,FEVEREIRO,QUI,PARQUE GUAJARA,ICOARACI,VIA PUBLICA,,,19:00:00
2019,MARCO,QUA,JURUNAS,BELEM,VIA PUBLICA,,,21:00:00
2019,FEVEREIRO,DOM,CAMPINA DE ICOARACI,ICOARACI,VIA PUBLICA,,,11:00:00
2019,MARCO,QUI,BENGUI,BELEM,VIA PUBLICA,,,13:00:00
2019,MARCO,SAB,BATISTA CAMPOS,BELEM,VIA PUBLICA,,,06:55:00
2019,MARCO,QUI,NAZARE,BELEM,PREDIO,,,13:30:00
2019,MARCO,SAB,REDUTO,BELEM,VIA PUBLICA ,,,11:27:00
2019,FEVEREIRO,SAB,BENGUI,BELEM,VIA PUBLICA,,,15:40:00
2019,MARCO,DOM,TAPANA,ICOARACI,VIA PUBLICA,,,23:30:00
2019,MARCO,SEX,JURUNAS,BELEM,VIA PUBLICA,,,19:00:00
2019,MARCO,QUA,TELEGRAFO SEM FIO,BELEM,CASA COMERCIAL,,,16:00:00
2019,MARCO,QUI,MARCO,BELEM,VIA PUBLICA,,,12:34:00
2019,MARCO,QUA,TAPANA,ICOARACI,TRANSPORTE,,,20:50:00
2019,MARCO,QUI,PARQUE VERDE,BELEM,VIA PUBLICA,,,05:30:00
2019,MARCO,QUA,BATISTA CAMPOS,BELEM,VIA PUBLICA,,,17:50:00
2019,MARCO,SAB,PEDREIRA,BELEM,VIA PUBLICA,,,06:15:00
2019,MARCO,SAB,TAPANA,ICOARACI,TRANSPORTE,,,22:00:00
2019,MARCO,SEX,PARQUE VERDE,BELEM,VIA PUBLICA,,,22:30:00
2019,MARCO,QUA,CAMPINA,BELEM,VIA PUBLICA,,,06:30:00
2019,MARCO,DOM,MARAMBAIA,BELEM,VIA PUBLICA,,,22:30:00
2019,MARCO,QUA,PEDREIRA,BELEM,VIA PUBLICA,,,20:10:00
2019,MARCO,SAB,CRUZEIRO,ICOARACI,VIA PUBLICA,,,19:15:00
