ano,mes,dia,bairro,distrito,local_ocorrencia,latitude,longitude,horafato
2019,NOVEMBRO,QUA,CIDADE VELHA,BELEM,RESIDENCIA PARTICULAR,"-1,4595694","-48,5002773",10:00:00
2019,JANEIRO,SEG,AGULHA,ICOARACI,VIA PUBLICA,"-1,3027366","-48,4731846",16:00:00
2019,FEVEREIRO,QUA,MARACACUERA,ICOARACI,VIA PUBLICA,"-1,2997407","-48,44716",17:00:00
2019,NOVEMBRO,SAB,BARREIRO,BELEM,VIA PUBLICA,"-1,4135046","-48,4844171",00:30:00
2019,JULHO,SEX,JURUNAS,BELEM,RESIDENCIA PARTICULAR,"-1,4687566","-48,4900951",12:20:00
2019,JULHO,QUI,JURUNAS,BELEM,RESIDENCIA PARTICULAR,"-1,4724757","-48,4883221",10:00:00
2019,NOVEMBRO,QUA,JURUNAS,BELEM,VIA PUBLICA,"-1,47293","-48,4904923",17:15:00
2019,JULHO,SEX,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4638866","-48,4632953",09:00:00
2019,JULHO,SEX,GUAMA,BELEM,VIA PUBLICA,"-1,4651534","-48,4549256",15:00:00
2019,ABRIL,SEX,JURUNAS,BELEM,VIA PUBLICA,"-1,4631033","-48,489513",23:00:00
2019,MAIO,QUI,PARQUE VERDE,BELEM,VIA PUBLICA,"-1,3675214","-48,4571204",16:45:00
2019,OUTUBRO,TER,MANGUEIRAO,BELEM,RESIDENCIA PARTICULAR,"-1,3803456","-48,447335",01:15:00
2019,OUTUBRO,QUI,TERRA FIRME,BELEM,RESIDENCIA PARTICULAR,"-1,4554559","-48,4521573",11:00:00
2019,OUTUBRO,TER,SAO BRAS,BELEM,VIA PUBLICA,"-1,4502136","-48,4690208",21:25:00
2019,SETEMBRO,TER,PONTA GROSSA,ICOARACI,VIA PUBLICA,"-1,264411926","-48,451828",10:30:00
2019,FEVEREIRO,QUI,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4716031","-48,4626172",16:50:00
2019,MARCO,SEG,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4699926","-48,4547305",08:00:00
2019,ABRIL,SEG,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4710613","-48,4658697",16:30:00
2019,ABRIL,QUA,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4709484","-48,4708313",10:00:00
2019,OUTUBRO,QUA,GUAMA,BELEM,VIA PUBLICA,"-1,4651534","-48,4549256",18:10:00
2019,MAIO,SEX,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4603517","-48,4625726",09:30:00
2019,MAIO,QUA,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4693966","-48,4681028",12:00:00
2019,MAIO,TER,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4638866","-48,4632953",11:30:00
2019,AGOSTO,QUI,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,461768692","-48,4702903",10:30:00
2019,OUTUBRO,SEX,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4580393","-48,4565834",11:00:00
2019,DEZEMBRO,TER,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4579787","-48,4601891",10:40:00
2019,OUTUBRO,TER,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4684979","-48,460136",11:30:00
2019,OUTUBRO,QUI,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4702378","-48,4593613",07:00:00
2019,DEZEMBRO,QUI,TERRA FIRME,BELEM,VIA PUBLICA,"-1,4554559","-48,4521573",08:00:00
2019,ABRIL,DOM,CREMACAO,BELEM,VIA PUBLICA,"-1,4614608","-48,4736581",18:50:00
2019,FEVEREIRO,SEG,PARQUE GUAJARA,ICOARACI,VIA PUBLICA,"-1,3265633","-48,4526999",22:00:00
2019,MARCO,SEX,PONTA GROSSA,ICOARACI,CONDOMINIO RESIDENCIAL,"-1,3070731","-48,4850866",20:30:00
2019,SETEMBRO,QUI,CRUZEIRO,ICOARACI,VIA PUBLICA,"-1,3036947","-48,4776432",17:30:00
2019,DEZEMBRO,TER,NAZARE,BELEM,ESTABELECIMENTO PRISIONAL,"-1,4518221","-48,4745785",08:20:00
